Country,Region,Market,Product,Date,Open,High,Low,Close,Currency
Nigeria,Market Average,Market Average,rice,01/06/2013,9747.21,9918.99,9621.2,9918.99,NGN
Nigeria,Market Average,Market Average,rice,01/07/2013,9976.41,10120.99,9831.83,9869.63,NGN
Nigeria,Market Average,Market Average,rice,01/08/2013,9926.12,10062.45,9786.25,9786.25,NGN
Nigeria,Market Average,Market Average,rice,01/09/2013,9787.58,9925.68,9622.27,9622.27,NGN
Nigeria,Market Average,Market Average,rice,01/10/2013,9615.13,9758.01,9472.26,9572.48,NGN
Nigeria,Market Average,Market Average,rice,01/11/2013,9573.27,9699.6,9446.94,9552.32,NGN
Nigeria,Market Average,Market Average,rice,01/12/2013,9577.55,9694.86,9460.24,9551.73,NGN
Nigeria,Market Average,Market Average,rice,01/01/2014,9573.66,9687.15,9460.17,9641.11,NGN
Nigeria,Market Average,Market Average,rice,01/02/2014,9682.92,9799.36,9527.55,9527.55,NGN
Nigeria,Market Average,Market Average,rice,01/03/2014,9540.97,9672.94,9409,9535.57,NGN
Nigeria,Market Average,Market Average,rice,01/04/2014,9540.28,9659.99,9411.99,9411.99,NGN
Nigeria,Market Average,Market Average,rice,01/05/2014,9416.33,9542.78,9289.88,9410.06,NGN
Nigeria,Market Average,Market Average,rice,01/06/2014,9412.4,9528.68,9296.13,9330.34,NGN
Nigeria,Market Average,Market Average,rice,01/07/2014,9339.08,9455.75,9206.38,9206.38,NGN
Nigeria,Market Average,Market Average,rice,01/08/2014,9188.51,9313.53,9063.48,9249.96,NGN
Nigeria,Market Average,Market Average,rice,01/09/2014,9259.32,9377.64,9141,9229.37,NGN
Nigeria,Market Average,Market Average,rice,01/10/2014,9249.8,9361.86,9137.74,9197.08,NGN
Nigeria,Market Average,Market Average,rice,01/11/2014,9199.22,9309.96,9088.48,9194.19,NGN
Nigeria,Market Average,Market Average,rice,01/12/2014,9200.43,9308.11,9092.76,9300.05,NGN
Nigeria,Market Average,Market Average,rice,01/01/2015,9332.52,9449.52,9215.53,9275.82,NGN
Nigeria,Market Average,Market Average,rice,01/02/2015,9298.09,9411.95,9184.23,9253.79,NGN
Nigeria,Market Average,Market Average,rice,01/03/2015,9252.46,10014.75,9141.28,10014.75,NGN
Nigeria,Market Average,Market Average,rice,01/04/2015,10176.18,10571.45,9780.92,9863.88,NGN
Nigeria,Market Average,Market Average,rice,01/05/2015,9969.8,10275,9664.61,10042.35,NGN
Nigeria,Market Average,Market Average,rice,01/06/2015,10034.86,10260.08,9809.64,9963.38,NGN
